path,stream,bytes,sha256,source_url,archive_sha256,download_date
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S1.csv,S-,10011984,8c4d2678fd79cce7c819437a7d85d7d5cb9e47a63dac7d171ead3f9d052deff1,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S2.csv,S-,17469297,33787323eade6857d1f8b10f4764bd60040109db697eaa91a119050d1e78feb9,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3a.csv,S-,4730156,21c733a257fb0cd5f44a5e73081ae9eabaf4385478f8da7d2e950f26cf645b4f,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3b.csv,S-,1297427,b4d103f19dc93cc422393360b0b1baa26797bc24cc59230db927e6cd1c044d9e,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3c.csv,S-,7158727,d4f5a3522e31009cc7ea1e851f7666b89829f4950700ca4cbd55f8d5b62692f5,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S4.csv,S-,17574509,13ec9fc341829e888d69bfbb5d9c7d818c0349ead0297446175aac770bf67421,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vfa01.csv,S-,2134661,59612a4ab4b732f4772effbb7e00105a27b9848db7c6404bd85a7ecaa9bd367f,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vfa02.csv,S-,12603651,d3c86779c5a037d2fe0d90769e8c799aa46b4a33ce0034f3d18cb43b82bd65d4,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta10.csv,S-,296597,b02ea9000fc508d0acbc84137fd77c03a772f3cd58c730588299e488475a5468,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta11.csv,S-,99409,a8838cdec1e38d3ff382fa33a320698978c717d7932d4e36d1a3afb0277ad95a,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta12.csv,S-,119914,8fc611d1e26ae49599eba948b284679403a2dc2455e1eeb8ad5b0d33b9522427,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta13.csv,S-,79167,e8b7b3fafaf9aed8587b3881808c60e0d96a44a8e864dba68792e6349898bb9e,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta14.csv,S-,578774,c5433508ada00b74f18af8926580a37df39ff18ce3d7686dc15d1684c558343b,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta15.csv,S-,166282,d5e3d159bc26c867810747da6a28fe2ac1b89e010284aa3b008a5b68e578658e,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta16.csv,S-,2231230,78d47491d031a6b198cfab5fe960842e00f8fd3d3c62df74fb861febc66dabf8,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta17.csv,S-,897277,5a3aad2a0324398c646d6cf7fec25d6f3a172c327d13949d34bddd5d66766cba,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta19.csv,S-,55537,3423bcd27075ff76520189ea3f358e0e66bb7a7d1779d7fd769e5ba88135eb64,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta1a.csv,S-,4766735,a9a6dc797fc3ca55254ad1d14eb040684d0e60eb1a1116d5d4c15c87f73a7914,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta1b.csv,S-,188978,1e62e9f210b84448e082f9dd9113485251e5b5c828e5367c2f7a903f6a41b91b,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta2.csv,S-,2149518,0cac6f803344236e0e837921cffe5eedae8fae5bbf27ccba7f7e0dfad28a9c5d,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta20.csv,S-,608133,46cc5b739067755206657ed5000ae793a9f922a47ca9fedfbd34a081cf85c389,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta21.csv,S-,414878,9e0dfb0d30a1ba5867c37af089800fca6df6c377ada82baaa0cc32fd99fe6ab3,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta22.csv,S-,308800,3336275769997c639ed0de538f88a3daa45f4f9f551e67a0f9470d53e479b4e1,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta23.csv,S-,222406,c6cb54ffdea03f3514c78d3cd424d06fd0136b7a21258375946298477247c477,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta24.csv,S-,236619,ede16760a8d19107fcedb0a084685242e48542ac296746f1596f2c7dd32c7fdc,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta25.csv,S-,127720,597cb59c618f437610825167de7c9ea610cb7271183210241797fca1814d2a1a,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta26.csv,S-,387222,505461570ecf7c3666d353f6b4a339ad9ba2438124f612d2d33db3067cb54fde,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta27.csv,S-,502320,0a5b9c6b67355a8d9f2898d18d0417774d5ce664ce37840945020a6c4e7b1d4c,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta28.csv,S-,842776,7758d46199aa467768f897427bd5306e98daaee7c83a99ebbd99ea6398d81794,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta29.csv,S-,4387022,ad6f4046b8cb36e1fc2acf29bc790b795d70c0f585eb4bf8b51898aa0fb93bbd,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta3.csv,S-,123424,6b9f3372ca12ea7e96968fe3f92bc161d1d52249f1aa7dfab3af1711d905021d,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta30.csv,S-,3175635,6eddd2c7cee20e5625b2bd17e4299fb61cf7c998776968d078142f0a57fbef6a,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta4.csv,S-,349178,e6ed618845fe8a0c48f77324353908db61a959d9618247683d6f47b43e230e17,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta5.csv,S-,60433,f4780e7cfdcf840fa89bfbd5c68da4fea7a17c864af548d2c269c0f05719238f,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta6.csv,S-,272232,4042bf4ac484138343dfcc2d1d923ca261e56dcb6c05ee536940c65c82a1ac70,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta7.csv,S-,164330,226b815eaf40a2f5756f0daca329c84eb18dc446c33b3332c456dcdcae08afef,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta8.csv,S-,723761,d537ba88363da44ac758ecce88f4806ef2a44ccceede1b6cd2ff7fd1773ddd55,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta9.csv,S-,31642,313f6705b2a7b92ea5503edf5ea380b816e75c3d2f032a2914c9be15bcaa4b1a,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb1.csv,S-,6052891,54a63803daedf7d05ced73ce1512f5ad8d2abfd423ee422182e3d9c8bc5f5dd5,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb10.csv,S-,38686,5fc125c8d12a042ebb41402795f0b35f84f0c96d348f5600f8f593daa15a57ad,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb11.csv,S-,70204,de859ad661ccfeee82d9605a43362bcc2a36f59af8d5c862efc36daa04f67f5d,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb12.csv,S-,87659,00d15f725f9c5f83f0782bd75c442cf6912c244c232b33919466c741e87d4a79,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb2.csv,S-,1053024,d22bd5ee3daf27b68c7ba9a90d5d99aa8249a57cf555d14ff769c81e06aed5cb,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb3.csv,S-,1530270,7ee5a26e7c31aa388cd5f522cdbdb2211f948f025e99ada194eb8a3790029072,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb4.csv,S-,111008,046b47ad7199c2790abc95e6bb442a7fce9f469465ed4715be284fca25c9b02b,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb5.csv,S-,12612030,b6185b76cbe898588d7d37c9a34a866311f9ff0f62cdf4dbbdc880cecd02c4eb,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb6.csv,S-,99549,c03d7f15776730080bb5c110240d480036e6f2a66cc5b8f337bc2a9af9d0b4a1,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb7.csv,S-,90646,47a81f47c46f5133d1d9bd5d4b2891303e4e00e554543ea1f55ba1c29803c109,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb8.csv,S-,131319,9f31f5ea87e4a4a6e0ec7bbadf5c96b6aae12ae04f69b90be5e1b6d9b0a0e243,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb9.csv,S-,89626,4d2b412c205548755ee2a33e4f80a4f1a1641122cf0439e61d2e4c9ffc2263ad,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw1.csv,S-,3524947,a4fb23c9270c7bc5eaaace8ce06b342d7437619175fa4edfabedd8c179203eb7,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw10.csv,S-,129358,3296af44b42221ad98763b31a96e1de42207530941b4a899d3f60ec003441dfe,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw11.csv,S-,964445,f0cc7a58c44f4f4a7fb0ffda50ec48d3a15e938f5185143a76c92e7197237d6b,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw12.csv,S-,176321,f69e0f39ab555fe954d219f87d8d552770d10f4b86ec0a8c27716ef119faff16,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw13.csv,S-,54886,7002b6e986b2366ab2f97252545fd33b50eb017e3dd0a3b38b6283797a0f9c80,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14a.csv,S-,608561,ef28b592b6fc7ae1e9df258b90094ea26f3cd10d55ff4a687062d60f56e03e8d,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14b.csv,S-,3869411,ce2195f70240c4cd5ac68eb75b68188e3cdf1296514a8bc28f135309c729ff32,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14c.csv,S-,3129600,eb02eb04285257214a30d46465fae51bfc79c53f9677b4f26872f7531b5f7de3,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw15.csv,S-,268621,6c4905e75b2296818c6338963144dd789b00ac25205e2ac8dfd10464fa40bbf7,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16a.csv,S-,1152501,247747c811504a4fcc731a3e780389f7fc470eb9b84ad019a5683d22eb5c362c,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16b.csv,S-,221088,744cdb2874f0c9c2b2e8f05da0348a8b8bee49bf4f54ced295385b077cd72aea,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw17.csv,S-,65869,4c6ac7bab9c36765acaeb43975e455b13745e5ebd335aec38c495ca08f47d0b6,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw2.csv,S-,9883167,cf055eb4817080037d4a7916e7895f363c854aad3503482500f1fbf11775e547,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw3.csv,S-,754118,7a35c1dd571e00e2da76758145f1961f6e3ed9be04f91b9fbeb2676676862a37,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw4.csv,S-,23607413,9b1df13544c192ace7df4087d64a0294b45952576e0d6532176b15819a70966b,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw5.csv,S-,194565,2b150cccb61f2cc18f8d294ade513f790efece25dea3d3fd260aa75a3c709d6d,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw6.csv,S-,246923,3acfdd4226a2190afe3e79865c731a0583ebda5edf9d0866b15c256a2a71e6ab,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw7.csv,S-,313333,82783cbf1d9767a4a9bf4176dabbf8596983cc59ace82585c4ce2cd5ca665e4e,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw8.csv,S-,297380,00e6ff8ff5075ffcf25e9504c545158cd89f7a43a6159496dc7c2d4afe4aa654,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
IO-VNBD/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw9.csv,S-,106439,f1f7d4b0762586d40c23bcaa039f2742ab77a9c70ede381c3ec3e09ca660c14a,https://github.com/onyekpeu/IO-VNBD (git-lfs: 'Synchronised V abd S datasets.zip'),624003b0bfb3d221114eb262dd02f21f7dba74fb25d8045b4b8ac684956d2855,2026-08-27
